image_url,image_path,hate_final,appropriate_final,topic,topic_id,ocr,caption
https://dl.dropboxusercontent.com/scl/fi/ue3vdw652ddcu4v66s9dy/122175345080271177.jpeg?rlkey=i1c7r6pwhnthz8elzc267ibhs,122175345080271177.jpeg,hate,inappropriate,gender,Jenis Kelamin,"bener ga kaLo
cewe itu ga
mandang pisik..
bener Lah..
tapi Lu mau ga
sama yg burik?
yahaha ga bisa
jawab dia njirr
ambiLin koper bang..
Lu mau
ngapain anjj..",Visual ini secara satir menyoroti kontradiksi antara klaim ketidakpentingan penampilan fisik dan preferensi nyata dalam hubungan.
https://dl.dropboxusercontent.com/scl/fi/44s28bwx39sxpt7igpwpu/772008351633350.jpeg?rlkey=sklr7rrxwodzx1y8m46fau3f0,772008351633350.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,"HILANGKAN RASA INI
JIKA DIA BUKAN JODOHKU","Gambar ini menampilkan Sonic the Hedgehog dalam pose putus asa, mengekspresikan permohonan untuk menghilangkan rasa sakit hati akibat takdir cinta."
https://dl.dropboxusercontent.com/scl/fi/vas0g1k1a6d58xqw2u5kh/987428759918954.jpeg?rlkey=4wbtxignq0arb7ris3gj54ln6,987428759918954.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,timbangane diwalik,"Gambar ini menyajikan bagian depan lokomotif yang terbalik, menciptakan ironi visual dengan frasa Jawa ""timbangane diwalik""."
https://dl.dropboxusercontent.com/scl/fi/8cjg5kksfbb2zwog3p9oh/3734395516774593.jpeg?rlkey=5e97jqmxg0ijjzp5djoq91xpl,3734395516774593.jpeg,hate,inappropriate,"political, individual","Politik, Individu","Tiang 5g di IKN 3 detik setelah gw jalan jalan kesana terus mention pisang pasir, biji 1, dinasti, plonga plongo di 1 kalimat",Visual ini menyajikan satire tentang bahaya 5G dan konsekuensi fatal akibat ucapan kontroversial terkait IKN.
https://dl.dropboxusercontent.com/scl/fi/htn3am6arb5vttqymt9xu/519852411159846.jpeg?rlkey=307wjkhrgn8lbk6j4kwqy6qgp,519852411159846.jpeg,not hate,appropriate,gender,Jenis Kelamin,Gaya andalan cowo ketika berfoto,"Gambar ini secara humoris menampilkan fenomena ""gaya andalan"" pria saat berfoto, membandingkan ekspresi biasa dengan pose spesifik."
https://dl.dropboxusercontent.com/scl/fi/b7t1fiueceq5t1bbqiksi/1168808758264013.jpeg?rlkey=sri25v9nsmb8wchnraoj7qgfg,1168808758264013.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,"Hey stop!! Herp punya Info
Tahukah Anda?
ME C IN
MEIMEE COMIC INDONESIA
Dengan menabur ular disekitar garam
Dapat mengusir Rumah
Lu ngerti?
Kagak!!","Komik strip ini menggambarkan penyampaian informasi nonsensikal oleh tokoh kartun mengenai cara mengusir rumah, ditanggapi dengan ekspresi keheranan."
https://dl.dropboxusercontent.com/scl/fi/myfh06de2m7hvls786aty/1327589684838296.jpeg?rlkey=n43xhbhjvvvl4mhmfdng6npgm,1327589684838296.jpeg,hate,inappropriate,"individual, social sub-groups","Individu, Kelompok Sosial","AWAS MARAH
G.
njir, gak nyantai banget siih lo! kali-kali nyantai kek! ((geram))
girls commits (MARAH)
*boy visits bioskop terdekat*
GUE SIH SANTA AJA
LIKE IF YOU
SANTA
This is so
Tunjuk Hidung Jokowi Sebagai Penyebabnya","Visual ini menyajikan dialog satir tentang interpretasi 'santai' yang kontras dengan tindakan, diakhiri referensi meme dan kritik politik."
https://dl.dropboxusercontent.com/scl/fi/ofc6thfjuoje25j078g6o/2642481865957362.jpeg?rlkey=05jq3upv68vxyuqmtnkgp759p,2642481865957362.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"MK: LU DAN TEMEN TEMEN LU NYURI BUAH TAPI KETAHUAN
*Mampus lu gue rekam
*Santai aja itu bokap gw
*Eh cabut woy ada yang punya","Visual ini menampilkan adegan sekelompok individu tertangkap basah mencuri buah, diabadikan melalui rekaman video, dengan beragam respons."
https://dl.dropboxusercontent.com/scl/fi/qcj6ugam0eljuvc1ly7x4/976982774592412.jpeg?rlkey=rek78bdbdgemxv9e1ez27d1jo,976982774592412.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Kenyamanan: 100%
Tidur: 0%
Kenyamanan: 0%
Tidur: 100%
Kenyamanan: 100%
Tidur: 100%","Visual ini secara humoris menyajikan paradoks antara kenyamanan dan tidur, menunjukkan bahwa tidur optimal dapat terjadi di tempat tak terduga."
https://dl.dropboxusercontent.com/scl/fi/r8euzj5jsvszgc1qcqnuk/1924142878322389.jpeg?rlkey=7tfno48e27e6jjstanaokid27,1924142878322389.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Bang aku suka kamu
Nanti kita jalan yuk
Bang ada kecelakan mobil tuh",Visual ini menggambarkan prioritas seorang pria yang mengabaikan tawaran romantis demi fokus pada potensi nomor undian dari kecelakaan mobil.
https://dl.dropboxusercontent.com/scl/fi/vb0qi1ug2oo2un62jqb4u/493010430215432.jpeg?rlkey=n45q8vm4bbunui7jtyufgi63a,493010430215432.jpeg,hate,inappropriate,"political, individual","Politik, Individu","Ngewenya sih enak cuman gw gamau
Berhubungan dengan dengan orang yang
gapercaya bahwa g30spki didalangi
Oleh Soeharto","Citra visual bernuansa hangat menampilkan dua individu, dilengkapi teks yang secara eksplisit mengaitkan hubungan pribadi dengan pandangan historis G30S/PKI."
https://dl.dropboxusercontent.com/scl/fi/nync7aeilire92wtegxro/1233852474119908.jpeg?rlkey=yhu9lruuxtr7iux885b52gjs4,1233852474119908.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,GW BUNUH LOLI,Visual menampilkan figur tengkorak bersenjata menyampaikan pesan ancaman serius terhadap peminat 'loli' global.
https://dl.dropboxusercontent.com/scl/fi/qtxehghjvnpn70i1vmfjc/1206682797602338.jpeg?rlkey=6thx1drpi25k83okw1qjoekse,1206682797602338.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Sebelumnya punya pengalaman kerja?
Punya, kerja kelompok, kerja sama dan kerja..
Serius lu? 😄
dan kerja ba-
bilang Kerja Bagus gw gampar sumpah
Kerja Bakti",Visual ini menunjukkan dialog Patrick dan Spongebob yang menyoroti perbedaan persepsi pengalaman kerja dalam konteks profesional.
https://dl.dropboxusercontent.com/scl/fi/kbf23zznf4i81vw4jomaa/724385740185783.jpeg?rlkey=4u05nf0a2l5m66aclcfvdqh93,724385740185783.jpeg,not hate,appropriate,"social sub-groups, institutions","Kelompok Sosial, Institusi/Perusahaan","Alfamart dan indomaret ketika
toko mereka berdekatan
REINKARDASI
Tapi ketika warung kelontong","Gambar ini mengilustrasikan kontras persaingan ritel: koeksistensi antar minimarket besar, tetapi konfrontasi sengit dengan warung kelontong."
https://dl.dropboxusercontent.com/scl/fi/xvdoalvrdewtrzzebdz4r/122116932092710052.jpeg?rlkey=txlvlin4fmygl8ywy9rblpn8v,122116932092710052.jpeg,not hate,inappropriate,gender,Jenis Kelamin,"Nur Azizah
ini WeeM asw :v
ganteng bermobil pula, jadi pengen...xixixi
boleh kenalan gak...
17:1
eee boleh, langsung ikut om pulang juga boleh
selow bro,nanti lu
makan ayam tiap hari
angkut aja bos aowoakwoak","Komik ini menampilkan narasi humor yang dimulai dengan ketertarikan romantis, namun berakhir sebagai tawaran lucu kepada anak-anak."
https://dl.dropboxusercontent.com/scl/fi/8vsjedid10ovryoaz8o6l/1990872244604033.jpeg?rlkey=j27kmxnd5s674zx9tq5njcp62,1990872244604033.jpeg,not hate,appropriate,"individual, institutions","Individu, Institusi/Perusahaan",AQUA AIR KENCING KUDA SARI ROTI MEGAWATI,"Visual ini menggambarkan alegori konfrontasi simbolis antara kekuatan superior dan entitas yang gigih, mencerminkan disparitas pengaruh."
https://dl.dropboxusercontent.com/scl/fi/brlnqrnllkrfkbk4e756y/2168195960216351.jpeg?rlkey=r754qmzyddfoypzcw0kwgajth,2168195960216351.jpeg,hate,inappropriate,national origin,Suku/Etnis/Ras,NICE PLACE,"Sebuah sosok berpakaian gelap di interior ruangan modern, dengan teks ""NICE PLACE SUNDA"" yang menciptakan kontras visual dan humor tersirat."
https://dl.dropboxusercontent.com/scl/fi/8c0bj3awzvy6plg6y1dx6/1348619023138985.jpeg?rlkey=wkjqmjvlz992nelad4pvdz4m9,1348619023138985.jpeg,not hate,appropriate,institutions,Institusi/Perusahaan,"Saya mendukung RUU TNI
Rakyat Indonesia bersama TNI!",Gambar menampilkan patung klasik yang merepresentasikan dukungan tegas terhadap RUU TNI dan persatuan rakyat Indonesia dengan TNI.
https://dl.dropboxusercontent.com/scl/fi/3gb2di2ih3aavhwr6aqf5/2141178496350298.jpeg?rlkey=0du26e11ma0nc7py511653bfq,2141178496350298.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,POV : lu jadi Marsha nemenin beruang mancing,"Gambar ini menampilkan sudut pandang Marsha, menemani aktivitas memancing beruang di alam terbuka yang tenang."
https://dl.dropboxusercontent.com/scl/fi/m8y6kgxg7oxsl9am0lqao/609536398693009.jpeg?rlkey=tuea6d5z1iosj8c3vkykkkbv2,609536398693009.jpeg,hate,inappropriate,gender,Jenis Kelamin,"POV: ketika cewek sudah kehabisan
Saldo rekening,
Reaksi nya:
Sayaaang
Saldo aku
Udah abis","Gambar ini merepresentasikan dinamika finansial dalam hubungan, menyoroti respons terhadap permintaan dana dari pasangan yang kehabisan saldo."
https://dl.dropboxusercontent.com/scl/fi/0io7bkmt476yr12ewinvw/3952687464971124.jpeg?rlkey=2nqndo8hr7bs2py5ebqbwkcsp,3952687464971124.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"YG YTTA AJA
LEBIH PREFER
TNI KORSEL
UTARA
YG YTTA AJA
LEBIH PREFER
TNI KORSEL
UTARA
music my favorite gua :
mastama.id 2d
Kasino itu judol offline ya ges😊
Reply","Visual ini menggambarkan pilihan dalam situasi kritis yang dipantau penembak jitu, diselingi komentar humor gelap tak terduga."
https://dl.dropboxusercontent.com/scl/fi/i4f7mgo2ggjiokabqxjmc/1161888725978642.jpeg?rlkey=ilqonywdp58pha9uj45up08rt,1161888725978642.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"sampaikan kepada BAY EL DI agar segera membayar tagihannya karena sudah jatuh tempo pada tanggal 12.05.2025
NGAPA NO GW WOYYY !!!","Gambar ini menampilkan ekspresi ketakutan mendalam seorang individu akibat penagihan tagihan yang telah jatuh tempo, menggambarkan tekanan utang."
https://dl.dropboxusercontent.com/scl/fi/3civsy2r28ga7xqkmu96z/1083681880459435.jpeg?rlkey=dlv2srrktqdn7e1nhch7kgam1,1083681880459435.jpeg,hate,inappropriate,"individual, political","Individu, Politik","Prabowo Subianto
@prabowo
Prabowo Tak Setuju Koruptor Dihukum Mati",Kompilasi visual ini menyoroti kontradiksi pernyataan Prabowo Subianto terkait dukungan hukuman mati bagi koruptor.
https://dl.dropboxusercontent.com/scl/fi/luh0pz5lbccly0omr34hy/1374467800554107.jpeg?rlkey=kf1le6v4qnii87ifin1uaqrrl,1374467800554107.jpeg,hate,inappropriate,national origin,Suku/Etnis/Ras,"HEH GAK BOLEH RASIS
YAH GAK ASIK NIH","Visual ini menggambarkan usulan sensus kontroversial yang terindikasi diskriminatif, segera ditegur sebagai rasis, lalu diakhiri ekspresi kekecewaan."
https://dl.dropboxusercontent.com/scl/fi/7cnfe6fd3jla2m5ksy42y/6754338767985862.jpeg?rlkey=ri5u7d6u276h7fadl3ffnv77t,6754338767985862.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"PUNCH LINE DARI JOKE
ITU ADALAH PORNOGRAFI","Gambar ini menampilkan emoji tertawa terbahak-bahak dan tangan menunjuk, disertai teks yang menguraikan inti lelucon kontroversial: pornografi."
https://dl.dropboxusercontent.com/scl/fi/oc76gkgiarsr477n68y45/5743126132435561.jpeg?rlkey=jrvlwdysq54z6xid41947kad6,5743126132435561.jpeg,not hate,inappropriate,social sub-groups,Kelompok Sosial,"SELAMAT KEPADA PARA PEMENANG YANG TELAH
BERPARTISIPASI DALAM EVENT NO NUT NOVEMBER
UNTUK EVENT MENARIK SELANJUTNYA ANDA BISA KUNJUNGII
HTTPS://BIT.LY/DESTROYDICKDECEMBER.NET",Visual seorang prajurit bertopeng tengkorak ini menyampaikan pesan humoris terkait partisipasi di tantangan internet 'No Nut November' dan promosi 'Destroy Dick December'.
https://dl.dropboxusercontent.com/scl/fi/gwffo66ns37f8rf8liw39/9920737484654314.jpeg?rlkey=qg9h5s79rxjb5a4pzhmyoc7nl,9920737484654314.jpeg,not hate,appropriate,"gender, social sub-groups","Jenis Kelamin, Kelompok Sosial","Bro...cewek lu selingkuh tadi di cafe berdua an ama cowok lain
Gw tuli bro
Oh sorry...
Ani serius broo?","Tangkapan layar obrolan daring ini menampilkan penyampaian berita perselingkuhan, direspons dengan klaim tuli, lalu dibalas serangkaian emoji isyarat tangan sarkastik."
https://dl.dropboxusercontent.com/scl/fi/4q6zsqm3f1rnz733bc083/1023379403307786.jpeg?rlkey=0y5a6jz8x0i73fyyzt4wkjyvz,1023379403307786.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,Penjual bakso setan ketika melihat setan beneran jualan bakso,"Gambar ini menunjukkan pria dengan ekspresi kaget, melambangkan ironi seorang penjual bakso 'setan' yang berhadapan dengan entitas setan sebenarnya."
https://dl.dropboxusercontent.com/scl/fi/x8s6824s62zpd5i1002e4/122201644898185132.jpeg?rlkey=b40xtvrhqf2p47inueaqf6cbv,122201644898185132.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,"eh katanya rumahlo kebakar ya?
woyy
Aku?
iyaa
jadi duta shampo lain?
Ahahahahahah","Visual ini menyajikan dialog humoristik karakter animasi Upin & Ipin, menampilkan kesalahpahaman yang berujung pada plesetan kata terkait kebakaran dan duta sampo."
https://dl.dropboxusercontent.com/scl/fi/sj1hdeud64496l8cbusuo/122163065960290478.jpeg?rlkey=ba1byp4ztla7sld9zq2f0sb8p,122163065960290478.jpeg,hate,inappropriate,"individual, gender","Individu, Jenis Kelamin","Nikahi Bu Salsa Setelah Video 5 Menit Beredar, Banyak Netizen Komentar
sulis01_tyawan 13 jam
Istrimu udah pernah aq lihat!! Balas
Lihat 22 balasan lainnya
chiika_chikii 11 jam
Suaminya tidak peduli dengan Jejak digital, yang Penting Asoyy geboy, tapi berapa lamakah bisa Bertahan pernikahannya ?? Biasanya sich gak lama","Foto ini menampilkan pernikahan Bu Salsa yang kontroversial, dipicu video 5 menit, disertai komentar netizen yang mempertanyakan kelanggengan."
https://dl.dropboxusercontent.com/scl/fi/kjshxlda0ic3cd02qlwv9/1432198160905499.jpeg?rlkey=5vzxty37wtkuknyf2hsr7tzty,1432198160905499.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Tuhan,
jika cintaku pada terlarang.
Mengapa Kau
membuat Mie
dan Teh dingin yang menggoda
""Rahwana",Ilustrasi karakter mitologi ini disertai kutipan humor dari Rahwana yang menyiratkan ironi antara cinta terlarang dan godaan kuliner.
https://dl.dropboxusercontent.com/scl/fi/bh1q7tx32fy9co0086h4c/675500897950763.jpeg?rlkey=rh3qikz0m5nd6g2arrjiwctwg,675500897950763.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,Feel setelah bersedekah:,"Visual ini mendeskripsikan perasaan setelah bersedekah, menyoroti perbedaan antara emosi yang ditampilkan dan yang sesungguhnya."
https://dl.dropboxusercontent.com/scl/fi/4a1lqip1zxah2ik4ttv4y/1053240123503611.jpeg?rlkey=s8pjk78lse0zu11b47vpvlunw,1053240123503611.jpeg,hate,inappropriate,political,Politik,"Exploring abandoned city
2 jt x ditonton
1 hari lalu
PemiluLand
4,59 jt
Subscribe
28 rb
Bagikan
Remix
Terima
Komentar 774
Mantap","Video ini mendokumentasikan eksplorasi arsitektur kontemporer yang disebut 'kota terbengkalai', menyiratkan narasi unik atau ironis."
https://dl.dropboxusercontent.com/scl/fi/i1fwqrcvzqp9f1nkne7ju/1029730949189329.jpeg?rlkey=ay3zhr5qpnkalplomck421npo,1029730949189329.jpeg,hate,inappropriate,national origin,Suku/Etnis/Ras,"""warga Indonesia suka bergotong royong"" gotong royong yang dimaksud :","Visual ini menampilkan kolaborasi pengendara motor memindahkan pembatas jalan, sebuah ironi tentang 'gotong royong' untuk menerobos aturan."
https://dl.dropboxusercontent.com/scl/fi/tmny5kybna0cndrjqh1bb/2439002663113025.jpeg?rlkey=43t0l2soz6s76cq28kj5uk6zg,2439002663113025.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Orang lain
Aku",Visual ini secara humoris membandingkan pose ideal dengan realitas saat mengambil foto dengan latar langit.
https://dl.dropboxusercontent.com/scl/fi/iwb7ita7wji6zmhcz47yr/698905306268988.jpeg?rlkey=447e0eekwevopvtfwxpx8lu2g,698905306268988.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"Sebenarnya kita ini cakep cuma salah negara. Bule di Eropa sana naksir sama kita karena kulit sawo matang
Bagaimana cara kita memberitahunya?","Gambar ini menampilkan Spongebob dengan pandangan optimis tentang daya tarik kulit sawo matang, yang direspon kebingungan oleh rekan-rekannya."
https://dl.dropboxusercontent.com/scl/fi/m5ihhaqs8izgznfnkncp4/122124631202782230.jpeg?rlkey=tzm56efdh7iiu3dzfvxauaycq,122124631202782230.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"""Adab lebih penting dari ilmu... Tapi gimana mau punya adab kalo nggak belajar ilmunya?""","Visual ini menampilkan paradoks mengenai pentingnya adab yang ternyata membutuhkan ilmu sebagai landasannya, direfleksikan oleh ekspresi berpikir."
https://dl.dropboxusercontent.com/scl/fi/x66yl0gheafvlasjfj6i6/837684124833578.jpeg?rlkey=hgioq17d7xfaogp30x2tpsl4b,837684124833578.jpeg,not hate,appropriate,political,Politik,GOLONGAN KARYA,"Gambar ini memvisualisasikan bendera Golkar dan pria menangis bertopi pendidikan, menyiratkan kekecewaan mendalam terhadap suatu situasi sosial-politik."
https://dl.dropboxusercontent.com/scl/fi/zk6vuwtxknyju9v6rkmzq/2502208230125801.jpeg?rlkey=ngmlombqg9a6c5po97fqkuk1y,2502208230125801.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Ekspektasi lu dan temen mau riview ni 2 skin:
Epic bgt ni pasti kita review berdua
yoi gw nunggu nunggu banget ni momen
Realita :
ini gimana woy lukas di ban mulu 😭",Visual ini menggambarkan kontras ekspektasi tinggi terhadap ulasan skin game populer dengan realita frustrasi karakter yang sering diban.
https://dl.dropboxusercontent.com/scl/fi/z1d2feepbzj9mu4f3segm/122182492580270588.jpeg?rlkey=ze65uh28ejkaemb9vedpz8gil,122182492580270588.jpeg,not hate,appropriate,gender,Jenis Kelamin,KETIKA CEWE BOSAN DENGAN MIE GACOANNYA Hmm Kesukaan ku Meme Rendom,"Ilustrasi ini menggambarkan perubahan preferensi kuliner akibat kebosanan, di mana individu beralih dari hidangan populer ke favorit baru."
https://dl.dropboxusercontent.com/scl/fi/2ozz910g0dwp81xo9v43p/996374952524929.jpeg?rlkey=e05rch7grlwzn6e5ajszeuhfi,996374952524929.jpeg,hate,inappropriate,individual,Individu,"Belgian footballer Nainggolan arrested in cocaine trafficking sting
14 hours ago
Alex Loftus BBC News
Ironic","Visual ini menyoroti ironi penangkapan Radja Nainggolan terkait narkoba, setelah ia bergabung dengan klub sepak bola terafiliasi kepolisian."
https://dl.dropboxusercontent.com/scl/fi/6w4iajjwdw48kb2ur1wyu/382138311548886.jpeg?rlkey=3fpc1cyvpcrbznlkh24ochiv5,382138311548886.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"HOME > NEWS > SUMSEL
Cinta Ditolak Wanita Bersuami,
Pria di Palembang Bakar Rumah Warga
warga:","Visual ini menyajikan berita pembakaran rumah oleh pria ditolak cinta, menggambarkan reaksi terkejut warga."
https://dl.dropboxusercontent.com/scl/fi/nkf09slfjwu47ac0su5te/590217333912232.jpeg?rlkey=li895hfttwchf3bp94bwxoh5c,590217333912232.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"pak minta duit
buat beli cilok
gk dulu, 
bapak gk ada duit
njrr donasi 500k doang
dipanggil nama sama vtbuer
pasti dia suka sama aku","Visual ini secara ironis menggambarkan seorang ayah yang menolak uang jajan anaknya namun rela berdonasi besar pada VTuber, menyoroti prioritas yang keliru."
https://dl.dropboxusercontent.com/scl/fi/7rjx79jilensrn69rfmbn/122128553894327118.jpeg?rlkey=utswiufwns3mzgiu8j4o2m4j3,122128553894327118.jpeg,hate,inappropriate,institutions,Institusi/Perusahaan,"Tiba-tiba datang
facebook
Hakai sin
kamu lagi ngapain?
kamu di ajak ngobrol
malah makan ga sopan
diliat aja tau pak
saya lagi ngapain
biar gusti allah yg bales
biar tuhan yang bales
beberapa saat kemudian
setelah dihujat
Klarifikasi:
maap ini karena orang
tersebut tidak sopan
sama petugas
tidak ada manusia
yang sempurna
tolong stop hujat
kami","Visual ini menampilkan kritik terhadap pola respons otoritas, dari penindasan berdalih etika hingga pembelaan diri pasca-kritik."
https://dl.dropboxusercontent.com/scl/fi/upemsss1fs65d8plaorjb/929389191586223.jpeg?rlkey=cy9k6z2mgsf5mffna2zgx7rtd,929389191586223.jpeg,hate,inappropriate,individual,Individu,"Now I am become
BERAK
LUBANG SILIT
ALFATH ZAHID
EEK KERAS
TAIK BESAR","Gambar ini adalah sebuah meme yang menampilkan J. Robert Oppenheimer dengan parodi vulgar dari kutipan ikoniknya, menciptakan humor absurd melalui referensi fisiologis."
https://dl.dropboxusercontent.com/scl/fi/ip421fum18trq0yebdgbu/1586221532287603.jpeg?rlkey=tdotdgwnqcajzl0ce1lmxx4rr,1586221532287603.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"uang ku tabung
jajan ku kurangi
insyaallah bulan puasa
makan siang ku ready","Visual ini menggambarkan Patrick Star yang berhemat demi persiapan Ramadan, berujung pada penyajian hidangan mewah dengan narasi ironis 'makan siang' di bulan puasa."
https://dl.dropboxusercontent.com/scl/fi/89dx1y6etp0wgnk0zdu55/122103785954751285.jpeg?rlkey=n4g4uo64zyqykre9pkw1j8zot,122103785954751285.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"MK : nangis
yg gw bayangkan
realita",Visual ini menggambarkan kontras antara ekspektasi tangisan yang diidealkan dan realitas ekspresi emosional murni.
https://dl.dropboxusercontent.com/scl/fi/i0uzqeki87d3tmdflnwc9/946599160835842.jpeg?rlkey=7xwxply0m5bkvayzws3fnu8w9,946599160835842.jpeg,not hate,appropriate,"institutions, social sub-groups","Institusi/Perusahaan, Kelompok Sosial","Surat Pengunduran Diri

Kepada, YTh
HRD
PT

Bye-bye semuayyyyaa

Bandung, 15 Oktober 2024
Hormat Saya,

Via 1CAK.COM","Gambar ini menampilkan surat pengunduran diri berisikan pesan yang sangat informal dan seorang karyawan yang mengekspresikan kekesalan, menyiratkan humor satir."
https://dl.dropboxusercontent.com/scl/fi/4x5m8s56asmzfgf4h8poh/1015554067273684.jpeg?rlkey=gu9oygbioow0ayphr8zwuv7j7,1015554067273684.jpeg,not hate,appropriate,individual,Individu,"STY
INDRA SJAFRI
STY
INDRA SJAFRI","Meme ini menunjukkan Tom (STY) yang lesu dengan Jerry (Indra Sjafri) di sisinya, menggambarkan dinamika kepelatihan sepak bola Indonesia."
https://dl.dropboxusercontent.com/scl/fi/ib8e5wryki9mawo31kfzh/2425986527747972.jpeg?rlkey=lolmf5gacqxmpxmxank4h09ij,2425986527747972.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"ORTU
SEKARANG:
nih nak hp,
jangan nangis
ORTU
DULU:
NANGIS LAGI
YANG KENCENG!",Meme ini mengkontraskan perubahan pola asuh orang tua: dari disiplin dengan alat pemukul dahulu menjadi penenangan anak dengan gawai di masa kini.
https://dl.dropboxusercontent.com/scl/fi/gvlaw6oyh17srnkbzqh79/3699897003644193.jpeg?rlkey=7x0o1cdjr20qssi52l8qu5i2x,3699897003644193.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"tmn: di rumah baru lu ada siapa aja bro?
gwe: cuman ada ortu sama gwe doang
meanwhile:
Bayu Ajibasuki #wongbiasa","Visual ini menyoroti ironi humoris pernyataan jumlah penghuni yang sedikit di tengah kemegahan rumah besar, disempurnakan oleh keberadaan cicak."
https://dl.dropboxusercontent.com/scl/fi/454mcc4m0d1vggg1inrty/1091126752671558.jpeg?rlkey=7x2yjqzq2b6sc3fa6zmfakeqo,1091126752671558.jpeg,hate,inappropriate,"individual, political","Individu, Politik","Aditya Pramudya @Adit_yapramudya
Replying to @AirinDatangLagi
Miftah asli namanya Ta'im, bukan Gus, Ayahnya orang lampung kerja serabutan. Ta'im dulu Marbot di Masjid Mergangsan Jogja saat kuliah & gak lulus. Dulu gak ada perempuan mau. Pernah ikut Partai gagal. Baru sukses setelah dibantu Amin Rais, lalu berubah jd Gus Miftah spy terkenal.","Visual ini menampilkan unggahan media sosial yang menuduh Gus Miftah sebagai 'spy' setelah dibantu Amin Rais, dilengkapi meme 'Kau Lagi' yang menyiratkan keterlibatan Amin Rais yang berulang."
https://dl.dropboxusercontent.com/scl/fi/ogpa4gv6fqa3aafkygb88/781471010680525.jpeg?rlkey=gqbgnlee6lflz0k7b17zle3wn,781471010680525.jpeg,not hate,appropriate,individual,Individu,"gabisa nonton
anime lagi","Visual menampilkan pria di balik jeruji, dengan teks ""tidak dapat menonton anime lagi"", mengkomunikasikan dampak pembatasan kebebasan pribadi."
https://dl.dropboxusercontent.com/scl/fi/sdvcntkb0hxevv192qqi1/1168808984930657.jpeg?rlkey=35f53csehhtvihliav662zb3f,1168808984930657.jpeg,hate,inappropriate,"institutions, gender","Institusi/Perusahaan, Jenis Kelamin","1. Eh komandan, katanya cuti pak.
2. Di undur
3. Yg begini jadi komandan, abis tuh yg jd polwan.
4. Tong, ngga ada kata damai, karna lu ngga bawa STNK jadi tuh cabe kakek sita
5. Njirr, pasal macam apu itu pak. Maksa banget","Komik ini menggambarkan seorang pejabat yang secara humoris mengaitkan pelanggaran kelengkapan surat kendaraan dengan ""penyitaan"" seorang rekan wanita, menyindir kekuasaan sewenang-wenang."
https://dl.dropboxusercontent.com/scl/fi/u8oaarxtvlbfyuwc7a97m/894510352709923.jpeg?rlkey=w9cfoub6ub2kkya7gkzyx3u1k,894510352709923.jpeg,hate,inappropriate,institutions,Institusi/Perusahaan,"Did you do it?
Yes.
What did it cost?
Everything.","Visual ini mengkritik penghentian beasiswa bulutangkis Djarum, mengindikasikan dampaknya pada nihilnya medali emas Indonesia di Paris 2024."
https://dl.dropboxusercontent.com/scl/fi/hzo9ciwmha11mpnyn3vwl/304849099292504.jpeg?rlkey=b4z7ac5whtwl4evbktegdf9j1,304849099292504.jpeg,not hate,appropriate,religion,Agama,"Nggak lama lagi gua pergi
Ramadhan
Tahun depan gua kembali lagi
Ramadhan
Semoga kita ketemu di tahun depan ya
Bye jaga kesehatan","Visual ini menggambarkan personifikasi Ramadhan yang berpamitan, memberikan pesan motivasi untuk tetap beribadah, serta menjanjikan kedatangan kembali tahun depan."
https://dl.dropboxusercontent.com/scl/fi/9o10x0yv8rwz25gjul3sl/716120471002809.jpeg?rlkey=xlgm8q8cynpcuyfcip2c4zza9,716120471002809.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"MK : Ortu melihat anaknya seharian dirumah dan gak ngelakuin aktifitas positif selama libur sekolah.
Orang tua be like:
Anak ini berbakat banget jadi pengangguran.","Ilustrasi ini menggambarkan respons orang tua terhadap anak yang kurang produktif saat libur sekolah, menyiratkan ejekan tentang kemalasan."
